assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,18/03/2002,0,0,TRUE,TRUE,None,None,0,0,487676,None,,0,0,0,0,0,522,210,0,None,,0,2,1.4,None,0,0,0,0,0,0,0,0,0,Trai,0,228,145,0,0,0,FALSE,0,526,211,532,FALSE,0,526,211,0,,None,45,450,125,p487676,0,0,None,0,,487676.jpg,0,529,211,0,242,FALSE,0,0,Hume,0.3,347,131,FALSE,None,0,0,a,17,56,04/01/2022,0,502,210,0,0,0,0,0,0,0,Hume,0
0,17/01/2001,0,0,TRUE,TRUE,0,None,0,0,220684,None,,0,0,0,0,0,402,147,0,None,,0,2,0,None,0,0,0,0,0,0,0,0,0,Aji,0,30,12,0,0,0,FALSE,0,412,149,533,FALSE,0,412,149,0,Shoulder injury - Expected back 13 Sep,2025-07-21T10:00:05.007315Z,40,574,154,p220684,0,0,None,0,,220684.jpg,0,415,149,0,241,FALSE,0,0,Alese,0,665,221,FALSE,None,0,0,i,17,56,15/07/2022,0,369,138,0,0,0,0,0,0,0,Alese,0
0,06/02/2001,0,0,TRUE,TRUE,None,None,0,0,232820,None,,0,0,0,0,0,405,149,0,None,,0,2,0.5,None,0,0,0,0,0,0,0,0,0,Joe,0,34,15,0,0,0,FALSE,0,415,151,534,FALSE,0,415,151,0,,None,40,578,157,p232820,0,0,None,0,,232820.jpg,0,418,151,0,241,FALSE,0,0,Anderson,0.5,251,88,FALSE,None,0,0,a,17,56,31/01/2023,0,373,141,0,0,0,0,0,0,0,Anderson,0
0,06/04/2002,0,0,TRUE,TRUE,0,None,0,0,461195,None,,0,0,0,0,0,421,160,0,None,,0,2,0,None,0,0,0,0,0,0,0,0,0,Dennis,0,52,28,0,0,0,FALSE,0,431,162,535,FALSE,0,431,162,0,Wrist Injury - Expected back 13 Jul,2025-07-21T10:00:05.027113Z,40,596,170,p461195,0,0,None,0,,461195.jpg,0,434,162,0,241,FALSE,0,0,Cirkin,0.3,332,123,FALSE,None,0,0,i,17,56,11/08/2021,0,390,153,0,0,0,0,0,0,0,Cirkin,0
0,26/08/2003,0,0,TRUE,TRUE,0,None,0,0,477547,None,,0,0,0,0,0,433,165,0,None,,0,2,0,None,0,0,0,0,0,0,0,0,0,Leo Fuhr,0,65,34,0,0,0,FALSE,0,443,167,536,FALSE,0,443,167,0,Achilles injury - Expected back 13 Sep,2025-07-21T10:00:05.047173Z,40,609,176,p477547,0,0,None,0,,477547.jpg,0,446,167,0,161,FALSE,0,0,Hjelde,0,664,220,FALSE,None,0,0,i,17,56,30/01/2024,0,402,158,0,0,0,0,0,0,0,Hjelde,0
0,18/12/2000,0,0,TRUE,TRUE,None,None,0,0,492066,None,,0,0,0,0,0,440,169,0,None,,0,2,0.5,None,0,0,0,0,0,0,0,0,0,Niall,0,73,38,0,0,0,FALSE,0,450,171,537,FALSE,0,450,171,0,,None,40,617,180,p492066,0,0,None,0,,492066.jpg,0,453,171,0,244,FALSE,0,0,Huggins,0.3,350,133,FALSE,None,0,0,a,17,56,20/08/2021,0,410,162,0,0,0,0,0,0,0,Huggins,0
0,30/07/2004,0,0,TRUE,TRUE,None,None,0,0,514613,None,,0,0,0,0,0,447,174,0,None,,0,2,0.5,None,0,0,0,0,0,0,0,0,0,Zak,0,83,45,0,0,0,FALSE,0,457,176,538,FALSE,0,457,176,0,,None,40,627,187,p514613,0,0,None,0,,514613.jpg,0,461,177,0,241,FALSE,0,0,Johnson,0.3,326,120,FALSE,None,0,0,a,17,56,12/10/2021,0,420,169,0,0,0,0,0,0,0,Johnson,0
0,21/11/1994,0,0,TRUE,TRUE,0,None,0,0,167512,None,,0,0,0,0,0,395,143,0,None,,0,2,0,None,0,0,0,0,0,0,0,0,0,Luke,0,21,6,0,0,0,FALSE,0,406,145,539,FALSE,0,406,145,0,Shoulder injury - Expected back 13 Sep,2025-07-21T10:00:05.068622Z,40,565,148,p167512,0,0,3,0,,167512.jpg,0,409,145,0,241,FALSE,0,0,O'Nien,0,643,217,FALSE,None,0,0,i,17,56,30/07/2018,0,361,133,0,0,0,0,0,0,0,O'Nien,0
0,09/09/2002,0,0,TRUE,TRUE,None,None,0,0,465702,None,,0,0,0,0,0,427,162,0,None,,0,2,0.5,None,0,0,0,0,0,0,0,0,0,Timothée,0,59,31,0,0,0,FALSE,0,437,164,540,FALSE,0,437,164,0,,None,40,603,173,p465702,0,0,None,0,,465702.jpg,0,440,164,0,73,FALSE,0,0,Pembélé,0.3,349,132,FALSE,None,0,0,a,17,56,01/09/2023,0,396,155,0,0,0,0,0,0,0,Pembele,0
0,21/01/1994,0,0,TRUE,TRUE,None,None,0,0,434399,None,,0,0,0,0,0,412,153,0,None,,0,2,0.5,None,0,0,0,0,0,0,0,0,0,Reinildo,0,41,19,0,0,0,FALSE,0,422,155,541,FALSE,0,422,155,0,,None,40,585,161,p434399,0,0,None,0,,434399.jpg,0,425,155,0,146,FALSE,0,0,Mandava,8.7,51,20,FALSE,None,0,0,a,17,56,08/07/2025,0,380,145,0,0,0,0,0,0,0,Reinildo,0
0,23/05/2003,0,0,TRUE,TRUE,None,None,0,0,519634,None,,0,0,0,0,0,451,178,0,None,,0,2,0.5,None,0,0,0,0,0,0,0,0,0,Jenson,0,89,51,0,0,0,FALSE,0,460,179,542,FALSE,0,460,179,0,,None,40,633,193,p519634,0,0,None,0,,519634.jpg,0,463,179,0,152,FALSE,0,0,Seelt,0.4,281,97,FALSE,None,0,0,a,17,56,01/07/2023,0,425,174,0,0,0,0,0,0,0,Seelt,0
3,01/01/2002,0,207,TRUE,TRUE,None,None,2,0.17,535818,None,,0,0,0,0,261.9,138,97,0,None,,0,3,1.5,None,0,2.73,0.23,5.2,0.44,2.47,18.94,1.58,0.21,Simon,0,546,219,23,1.91,2,FALSE,80.9,167,90,543,FALSE,212.4,241,116,1081,,None,55,196,127,p535818,0,0,None,0,,535818.jpg,2.1,238,107,0,54,FALSE,0,0,Adingra,3,103,34,FALSE,None,12,1,a,17,56,10/07/2025,337,92,63,60,0,0,0,0,0,10.9,Adingra,0
0,03/01/2004,0,0,TRUE,TRUE,None,None,0,0,547027,None,,0,0,0,0,0,656,295,0,None,,0,3,1.5,None,0,0,0,0,0,0,0,0,0,Habib,0,549,221,0,0,0,FALSE,0,656,295,544,FALSE,0,656,295,0,,None,55,199,129,p547027,0,0,None,0,,547027.jpg,0,656,295,0,189,FALSE,0,0,Diarra,0.2,466,155,FALSE,None,0,0,a,17,56,01/07/2025,0,654,293,0,0,0,0,0,0,0,Diarra,0
0,05/02/1997,0,0,TRUE,TRUE,None,None,0,0,124165,2,,0,0,0,0,0,637,280,0,2,,0,3,1.5,None,0,0,0,0,0,0,0,0,0,Patrick,0,471,171,0,0,0,FALSE,0,637,280,545,FALSE,0,637,280,0,,None,55,121,79,p124165,0,0,1,0,,124165.jpg,0,637,280,0,241,FALSE,0,0,Roberts,0.1,575,226,FALSE,None,0,0,a,17,56,21/01/2022,0,633,277,0,0,0,0,0,0,0,Roberts,0
0,30/08/2005,0,0,TRUE,TRUE,None,None,0,0,626844,None,,0,0,0,0,0,634,278,0,None,,0,3,1,None,0,0,0,0,0,0,0,0,0,Milan,0,459,166,0,0,0,FALSE,0,634,278,546,FALSE,0,634,278,0,,None,50,344,221,p626844,0,0,None,0,,626844.jpg,0,634,278,0,190,FALSE,0,0,Aleksić,0.1,578,228,FALSE,None,0,0,a,17,56,30/08/2024,0,627,275,0,0,0,0,0,0,0,Aleksić,0
0,03/02/2000,0,0,TRUE,TRUE,None,None,0,0,484420,1,,0,0,0,0,0,619,266,0,1,,0,3,1,None,0,0,0,0,0,0,0,0,0,Enzo,0,425,138,0,0,0,FALSE,0,620,266,547,FALSE,0,620,266,0,,None,50,310,193,p484420,0,0,None,0,,484420.jpg,0,620,266,0,73,FALSE,0,0,Le Fée,1.4,160,54,FALSE,None,0,0,a,17,56,01/07/2025,0,612,263,0,0,0,0,0,0,0,E.Le Fée,0
0,24/04/2003,0,0,TRUE,TRUE,None,None,0,0,461199,3,,0,0,0,0,0,613,260,0,3,,0,3,1,None,0,0,0,0,0,0,0,0,0,Romaine,0,412,129,0,0,0,FALSE,0,615,261,548,FALSE,0,615,261,0,,None,50,297,184,p461199,0,0,None,0,,461199.jpg,0,615,261,0,241,FALSE,0,0,Mundle,0.1,581,231,FALSE,None,0,0,a,17,56,01/02/2024,0,606,257,0,0,0,0,0,0,0,Mundle,0
0,13/12/2001,0,0,TRUE,TRUE,None,None,0,0,223336,None,,0,0,0,0,0,601,253,0,None,,0,3,1,None,0,0,0,0,0,0,0,0,0,Dan,0,382,112,0,0,0,FALSE,0,603,253,549,FALSE,0,603,253,0,,None,50,267,167,p223336,0,0,None,0,,223336.jpg,0,604,254,0,241,FALSE,0,0,Neil,0.1,567,219,FALSE,None,0,0,a,17,56,01/11/2018,0,592,248,0,0,0,0,0,0,0,Neil,0
0,09/02/2000,0,0,TRUE,TRUE,None,None,0,0,215460,None,,0,0,0,0,0,599,252,0,None,,0,3,1,None,0,0,0,0,0,0,0,0,0,Ian,0,377,111,0,0,0,FALSE,0,601,252,550,FALSE,0,601,252,0,,None,50,262,166,p215460,0,0,None,0,,215460.jpg,0,602,253,0,48,FALSE,0,0,Poveda-Ocampo,0.1,621,264,FALSE,None,0,0,a,17,56,24/07/2024,0,590,247,0,0,0,0,0,0,0,Poveda,0
0,18/06/2007,0,0,TRUE,TRUE,None,None,0,0,554197,None,,0,0,0,0,0,627,273,0,None,,0,3,1,None,0,0,0,0,0,0,0,0,0,Chris,0,449,158,0,0,0,FALSE,0,628,273,551,FALSE,0,628,273,0,,None,50,334,213,p554197,0,0,None,0,,554197.jpg,0,628,273,0,241,FALSE,0,0,Rigg,0.1,487,166,FALSE,None,0,0,a,17,56,31/12/2022,0,620,270,0,0,0,0,0,0,0,Rigg,0
0,17/12/2004,0,0,TRUE,TRUE,None,None,0,0,577669,None,,0,0,0,0,0,630,275,0,None,,0,3,1,None,0,0,0,0,0,0,0,0,0,Noah,0,453,161,0,0,0,FALSE,0,631,275,552,FALSE,0,631,275,0,,None,50,338,216,p577669,0,0,None,0,,577669.jpg,0,631,275,0,50,FALSE,0,0,Sadiki,0.1,573,224,FALSE,None,0,0,a,17,56,04/07/2025,0,623,272,0,0,0,0,0,0,0,Sadiki,0
0,09/05/2005,0,0,TRUE,TRUE,None,None,0,0,549912,None,,0,0,0,0,0,626,272,0,None,,0,3,1,None,0,0,0,0,0,0,0,0,0,Chemsdine,0,447,156,0,0,0,FALSE,0,627,272,553,FALSE,0,627,272,0,,None,50,332,211,p549912,0,0,None,0,,549912.jpg,0,627,272,0,145,FALSE,0,0,Talbi,0.2,400,127,FALSE,None,0,0,a,17,56,09/07/2025,0,619,269,0,0,0,0,0,0,0,Talbi,0
0,31/07/2003,0,0,TRUE,TRUE,None,None,0,0,477851,None,,0,0,0,0,0,521,203,0,None,,0,3,0.5,None,0,0,0,0,0,0,0,0,0,Abdoullah,0,224,22,0,0,0,FALSE,0,525,203,554,FALSE,0,525,203,0,,None,45,446,244,p477851,0,0,None,0,,477851.jpg,0,528,204,0,73,FALSE,0,0,Ba,0.4,310,102,FALSE,None,0,0,a,17,56,31/08/2022,0,501,195,0,0,0,0,0,0,0,Ba,0
0,15/04/1995,0,0,TRUE,TRUE,None,None,0,0,171422,None,,0,0,0,0,0,487,187,0,None,,0,3,0.5,None,0,0,0,0,0,0,0,0,0,Alan,0,157,4,0,0,0,FALSE,0,493,187,555,FALSE,0,493,187,0,,None,45,379,226,p171422,0,0,None,0,,171422.jpg,0,496,188,0,104,FALSE,0,0,Browne,0.1,496,171,FALSE,None,0,0,a,17,56,11/07/2024,0,466,179,0,0,0,0,0,0,0,Browne,0
0,15/01/2002,0,0,TRUE,TRUE,None,None,0,0,458297,None,,0,0,0,0,0,515,198,0,None,,0,3,0.5,None,0,0,0,0,0,0,0,0,0,Pierre,0,216,17,0,0,0,FALSE,0,519,198,556,FALSE,0,519,198,0,,None,45,438,239,p458297,0,0,None,0,,458297.jpg,0,522,199,0,73,FALSE,0,0,Ekwah Elimby,0.1,555,211,FALSE,None,0,0,a,17,56,23/01/2023,0,495,190,0,0,0,0,0,0,0,Ekwah,0
0,25/12/2004,0,0,TRUE,TRUE,None,None,0,0,547410,None,,0,0,0,0,0,552,225,0,None,,0,3,0.5,None,0,0,0,0,0,0,0,0,0,Harrison,0,273,49,0,0,0,FALSE,0,556,225,557,FALSE,0,556,225,0,,None,45,495,271,p547410,0,0,None,0,,547410.jpg,0,558,226,0,241,FALSE,0,0,Jones,0.1,546,203,FALSE,None,0,0,a,17,56,01/01/2024,0,535,218,0,0,0,0,0,0,0,H.Jones,0
0,11/02/2001,0,0,TRUE,TRUE,None,None,0,0,493837,None,,0,0,0,0,0,529,209,0,None,,0,3,0.5,None,0,0,0,0,0,0,0,0,0,Jay,0,241,30,0,0,0,FALSE,0,533,209,558,FALSE,0,533,209,0,,None,45,463,252,p493837,0,0,None,0,,493837.jpg,0,536,210,0,241,FALSE,0,0,Matete,0.3,375,119,FALSE,None,0,0,a,17,56,31/01/2022,0,510,201,0,0,0,0,0,0,0,Matete,0
0,11/05/2003,0,0,TRUE,TRUE,None,None,0,0,500696,None,,0,0,0,0,0,536,214,0,None,,0,3,0.5,None,0,0,0,0,0,0,0,0,0,Nectarios,0,250,35,0,0,0,FALSE,0,541,214,559,FALSE,0,541,214,0,,None,45,472,257,p500696,0,0,None,0,,500696.jpg,0,543,215,0,13,FALSE,0,0,Triantis,0.1,528,191,FALSE,None,0,0,a,17,56,01/07/2023,0,518,206,0,0,0,0,0,0,0,Triantis,0
0,27/08/2000,0,0,TRUE,TRUE,None,None,0,0,437505,None,,0,0,0,0,0,647,64,0,None,,0,4,1.2,None,0,0,0,0,0,0,0,0,0,Wilson,0,515,38,0,0,0,FALSE,0,647,64,560,FALSE,0,647,64,0,,None,55,165,34,p437505,0,0,2,0,,437505.jpg,0,647,64,0,73,FALSE,0,0,Isidor,0.4,292,50,FALSE,None,0,0,a,17,56,01/02/2025,0,644,64,0,0,0,0,0,0,0,Isidor,0
0,08/05/2005,0,0,TRUE,TRUE,None,None,0,0,564406,None,,0,0,0,0,0,657,65,0,None,,0,4,1.2,None,0,0,0,0,0,0,0,0,0,Eliezer,0,551,42,0,0,0,FALSE,0,657,65,561,FALSE,0,657,65,0,,None,55,201,38,p564406,0,0,None,0,,564406.jpg,0,657,65,0,200,FALSE,0,0,Mayenda Dossou,0.5,252,47,FALSE,None,0,0,a,17,56,28/07/2023,0,655,65,0,0,0,0,0,0,0,Mayenda,0
0,19/06/2004,0,0,TRUE,TRUE,None,None,0,0,611975,None,,0,0,0,0,0,584,53,0,None,,0,4,0.5,None,0,0,0,0,0,0,0,0,0,Ahmed,0,317,21,0,0,0,FALSE,0,588,53,562,FALSE,0,588,53,0,,None,45,539,70,p611975,0,0,None,0,,611975.jpg,0,589,53,0,157,FALSE,0,0,Abdullahi,1.2,174,32,FALSE,None,0,0,a,17,56,31/08/2024,0,569,53,0,0,0,0,0,0,0,Abdullahi,0
0,11/08/2003,0,0,TRUE,TRUE,None,None,0,0,551153,None,,0,0,0,0,0,557,43,0,None,,0,4,0.5,None,0,0,0,0,0,0,0,0,0,Luís Hemir,0,280,10,0,0,0,FALSE,0,561,43,563,FALSE,0,561,43,0,,None,45,502,59,p551153,0,0,None,0,,551153.jpg,0,563,44,0,173,FALSE,0,0,Silva Semedo,0.3,331,55,FALSE,None,0,0,a,17,56,01/07/2023,0,540,43,0,0,0,0,0,0,0,Luís Hemir,0
0,25/10/1998,0,0,TRUE,TRUE,None,None,0,0,440955,None,,0,0,0,0,0,506,39,0,None,,0,4,0.5,None,0,0,0,0,0,0,0,0,0,Nazarii,0,204,3,0,0,0,FALSE,0,510,38,564,FALSE,0,510,38,0,,None,45,426,52,p440955,0,0,None,0,,440955.jpg,0,513,40,0,225,FALSE,0,0,Rusyn,0.4,311,53,FALSE,None,0,0,a,17,56,01/09/2023,0,486,38,0,0,0,0,0,0,0,Rusyn,0
0,27/09/1992,0,0,TRUE,TRUE,None,None,0,0,84450,None,,0,0,0,0,0,590,247,0,None,,0,3,1,None,0,0,0,0,0,0,0,0,0,Granit,0,329,82,0,0,0,FALSE,0,594,247,668,FALSE,0,594,247,0,,None,50,214,137,p84450,0,0,None,0,,84450.jpg,0,595,248,0,207,FALSE,0,0,Xhaka,1.1,178,63,FALSE,None,0,0,a,17,56,30/07/2025,0,576,242,0,0,0,0,0,0,0,Xhaka,0
0,07/10/1996,2,293,TRUE,TRUE,None,None,4,0.17,184254,None,,0,0,0,0,0,597,74,0,None,,0,1,3.6,None,0,0,0,0,0,0,33.6,1.4,0,Guglielmo,0,355,68,37,1.54,0,FALSE,58.5,223,16,565,FALSE,587.8,93,15,2160,,None,50,240,11,p184254,0,0,None,0,,184254.jpg,2.8,157,23,0,106,FALSE,68,2.83,Vicario,3.4,91,16,FALSE,None,24,1,a,18,6,01/07/2023,0,586,68,66,0,0,0,0,0,13.2,Vicario,1
0,08/01/1999,0,7,TRUE,TRUE,None,None,0,0,214572,None,,0,0,0,0,0,400,35,0,None,,0,1,1.5,None,0,0,0,0,0,0,2.53,2.53,0,Brandon,0,28,18,2,2,0,FALSE,2,367,29,566,FALSE,20,353,29,90,,None,40,572,50,p214572,0,0,None,0,,214572.jpg,1,339,29,0,241,FALSE,2,2,Austin,0.3,328,45,FALSE,None,1,1,a,18,6,22/07/2017,0,367,20,1,0,0,0,0,0,0.2,Austin,0
0,13/03/2003,0,86,TRUE,TRUE,None,None,1,0.17,485055,None,,0,0,0,0,10.1,345,13,0,None,,0,1,1.5,None,0,0.01,0,0.01,0,0,11.8,1.97,0,Antonín,0,69,33,11,1.83,0,FALSE,21.7,303,20,567,FALSE,208.2,244,20,540,,None,40,613,65,p485055,0,0,None,0,,485055.jpg,2.8,149,22,0,57,FALSE,24,4,Kinský,6.2,61,11,FALSE,None,6,1,a,18,6,05/01/2025,0,406,35,17,0,0,0,0,0,4.2,Kinsky,0
6,13/09/1999,6,456,TRUE,TRUE,None,None,6,0.21,441164,2,,0,0,0,0,932.9,10,1,0,2,,0,2,3.8,None,0,4.71,0.16,6.34,0.22,1.63,49.37,1.71,0.06,Pedro,0,518,204,47,1.62,2,FALSE,191.2,40,2,568,FALSE,778.4,31,12,2606,,None,55,168,22,p441164,0,0,None,0,,441164.jpg,3,135,37,0,200,FALSE,0,0,Porro Sauceda,10,45,15,FALSE,None,28,0.97,a,18,6,01/07/2023,200,152,27,98,0,0,0,0,0,17.8,Pedro Porro,5
1,27/04/1998,3,245,TRUE,TRUE,None,None,3,0.19,221632,None,,0,0,0,0,113.1,226,68,0,None,,0,2,3.1,None,0,0.81,0.05,2.33,0.15,1.52,19.31,1.23,0.1,Cristian,0,380,175,22,1.4,1,FALSE,69,199,62,569,FALSE,343.2,185,67,1416,,None,50,265,44,p221632,0,0,None,0,,221632.jpg,2.7,168,54,0,10,FALSE,0,0,Romero,1.6,152,53,FALSE,None,18,1.14,a,18,6,30/08/2022,232,129,20,49,0,0,0,0,0,9.8,Romero,3
0,19/09/1998,0,104,TRUE,TRUE,None,None,1,0.11,135720,None,,0,0,0,0,34.4,299,112,0,None,,0,2,2.4,None,0,0.12,0.01,0.52,0.05,0.4,17.19,1.84,0.04,Kevin,0,148,97,18,1.92,0,FALSE,34.9,271,94,570,FALSE,242,226,83,842,,None,45,370,77,p135720,0,0,None,0,,135720.jpg,1.6,289,102,0,14,FALSE,0,0,Danso,0.1,484,190,FALSE,None,9,0.96,a,18,6,01/07/2025,72,244,82,16,0,0,0,0,0,3.6,Danso,0
0,24/04/1993,0,154,TRUE,TRUE,None,None,3,0.2,115556,None,,0,0,0,0,42.1,289,106,0,None,,0,2,2.4,None,0,0.5,0.03,0.77,0.05,0.27,25.79,1.75,0.02,Ben,0,147,96,26,1.76,0,FALSE,43.7,252,82,571,FALSE,343.6,184,66,1329,,None,45,369,76,p115556,0,0,None,0,,115556.jpg,1.6,288,101,0,244,FALSE,0,0,Davies,0.1,535,202,FALSE,None,14,0.95,a,18,6,23/07/2014,49,266,95,28,0,0,0,0,0,6.2,Davies,5
0,03/02/2002,0,96,TRUE,TRUE,0,None,2,0.14,493125,None,,0,0,0,0,58.1,267,93,0,None,,0,2,0,None,0,0.16,0.01,0.29,0.02,0.13,28.59,2.06,0.01,Radu,0,240,148,29,2.09,0,FALSE,36.2,268,92,572,FALSE,256.4,220,79,1250,Knee injury - Unknown return date,2025-07-21T10:00:05.088977Z,45,462,128,p493125,0,0,None,0,,493125.jpg,1.5,301,107,0,177,FALSE,0,0,Drăgușin,0,666,222,FALSE,None,14,1.01,i,18,6,11/01/2024,47,267,96,24,0,0,0,0,0,5.3,Dragusin,1
2,09/08/2000,6,216,TRUE,TRUE,None,None,3,0.15,232859,None,,0,0,0,0,226.6,157,32,0,None,,0,2,2.4,None,0,1.41,0.07,1.99,0.1,0.58,34.79,1.75,0.03,Djed,0,190,127,39,1.96,1,FALSE,76.1,180,53,573,FALSE,433,146,49,1790,,None,45,412,107,p232859,1,0,None,0,,232859.jpg,2,241,84,1,241,FALSE,0,0,Spence,0.5,256,90,FALSE,None,19,0.96,a,18,6,19/07/2022,100,220,70,51,0,0,0,0,0,11.3,Spence,2
1,28/11/2002,0,233,TRUE,TRUE,None,None,2,0.09,487053,None,,0,0,0,0,256.5,143,29,0,None,,0,2,2.4,None,0,1.22,0.06,1.53,0.07,0.31,33.28,1.56,0.01,Destiny,0,227,144,35,1.64,0,FALSE,74.5,186,55,574,FALSE,354.8,178,62,1923,,None,45,449,124,p487053,1,0,None,0,,487053.jpg,1.7,282,100,0,106,FALSE,0,0,Udogie,9.9,46,16,FALSE,None,24,1.12,a,18,6,16/08/2022,132,194,54,43,0,0,0,0,0,9.6,Udogie,2
2,19/04/2001,2,139,TRUE,TRUE,None,None,2,0.18,491279,None,,0,0,0,0,39.4,292,107,0,None,,0,2,2.4,None,0,0.7,0.06,1.24,0.11,0.54,13.28,1.18,0.05,Micky,0,237,147,17,1.51,0,FALSE,30.9,282,100,575,FALSE,212,242,87,1014,,None,45,459,127,p491279,0,0,None,0,,491279.jpg,2.5,181,61,0,152,FALSE,0,0,van de Ven,15.1,26,10,FALSE,None,12,1.07,a,18,6,08/08/2023,57,256,89,32,0,0,0,0,0,7.1,Van de Ven,4
0,26/06/2005,0,0,FALSE,TRUE,0,None,0,0,548308,None,,0,0,0,0,0,457,183,0,None,,0,2,0,None,0,0,0,0,0,0,0,0,0,Ashley,0,96,57,0,0,0,FALSE,0,466,184,576,FALSE,0,466,184,0,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809Z,40,640,199,p548308,0,0,None,0,,548308.jpg,0,469,184,0,241,FALSE,0,0,Phillips,0.3,366,144,FALSE,None,0,0,u,18,6,05/08/2023,0,431,179,0,0,0,0,0,0,0,Phillips,0
0,04/09/2004,0,0,TRUE,TRUE,None,None,0,0,553299,None,,0,0,0,0,0,462,186,0,None,,0,2,1.5,None,0,0,0,0,0,0,0,0,0,Takai,0,101,60,0,0,0,FALSE,0,471,187,577,FALSE,0,471,187,0,,None,40,645,202,p553299,0,0,None,0,,553299.jpg,0,474,187,0,108,FALSE,0,0,Kōta,0.4,283,99,FALSE,None,0,0,a,18,6,08/07/2025,0,436,182,0,0,0,0,0,0,0,Takai,0
0,24/02/2007,0,0,TRUE,TRUE,None,None,0,0,610799,None,,0,0,0,0,0,473,194,0,None,,0,2,1.5,None,0,0,0,0,0,0,0,0,0,Luka,0,119,75,0,0,0,FALSE,0,482,195,578,FALSE,0,482,195,0,,None,40,663,217,p610799,0,0,None,0,,610799.jpg,0,485,195,0,97,FALSE,0,0,Vušković,2.8,107,34,FALSE,None,0,0,a,18,6,01/06/2025,0,450,193,0,0,0,0,0,0,0,Vuskovic,0
10,08/07/1992,12,543,TRUE,TRUE,None,None,4,0.17,85971,1,,0,0,0,0,734.9,28,26,0,3,,0,3,3.2,None,0,4.97,0.21,12.22,0.52,7.25,37.99,1.62,0.31,Son,0,657,294,35,1.5,7,FALSE,207.2,25,20,579,FALSE,629.6,71,28,2106,,None,85,9,5,p85971,0,1,1,0,,85971.jpg,4.3,30,18,0,114,FALSE,0,0,Heung-min,3.1,99,31,FALSE,None,24,1.03,a,18,6,28/08/2015,707,34,20,129,0,0,0,0,0,15.2,Son,1
6,23/05/2001,13,461,TRUE,TRUE,None,None,2,0.08,242898,None,,0,0,0,0,295,124,87,0,None,,0,3,2.8,None,0,1.99,0.08,12.74,0.53,10.75,38.88,1.61,0.45,Brennan,0,631,276,38,1.58,11,FALSE,161,61,44,580,FALSE,559.6,104,42,2171,,None,70,33,21,p242898,0,0,None,0,,242898.jpg,4.2,34,19,0,244,FALSE,0,0,Johnson,3,102,33,FALSE,None,24,0.99,a,18,6,01/09/2023,761,28,16,137,0,0,0,0,0,19.6,Johnson,5
8,23/11/1996,15,592,TRUE,TRUE,None,None,6,0.3,172780,4,,0,0,0,0,702.3,33,30,0,1,,0,3,2.8,None,0,5.92,0.3,11.46,0.58,5.54,32.39,1.62,0.28,James,0,628,273,32,1.6,9,FALSE,187.8,43,33,581,FALSE,683.4,55,19,1799,,None,70,30,18,p172780,0,0,None,0,,172780.jpg,4.3,29,17,0,241,FALSE,0,0,Maddison,3.3,94,29,FALSE,None,21,1.05,a,18,6,28/06/2023,495,61,41,133,0,0,0,0,0,19,Maddison,6
4,02/08/2000,5,373,TRUE,TRUE,None,None,7,0.24,460842,None,,0,0,0,0,552.5,60,49,0,None,,0,3,2.7,None,0,2.67,0.09,9.64,0.33,6.97,43.46,1.51,0.24,Mohammed,0,617,265,46,1.6,5,FALSE,177.5,54,39,582,FALSE,471.6,132,55,2589,,None,65,67,48,p460842,0,0,None,0,,460842.jpg,3.3,115,56,1,81,FALSE,0,0,Kudus,26.8,9,4,FALSE,None,31,1.08,a,18,6,10/07/2025,752,30,18,106,0,0,0,0,0,16.3,Kudus,2
4,25/04/2000,9,426,TRUE,TRUE,0,None,6,0.23,445044,None,,0,0,0,0,843.8,15,14,0,None,,0,3,0,None,0,4.03,0.15,8.09,0.3,4.06,42.39,1.6,0.15,Dejan,0,613,262,41,1.55,7,FALSE,218.7,17,12,583,FALSE,613.6,82,32,2386,Knee injury - Unknown return date,2025-07-21T10:00:05.109205Z,65,63,45,p445044,0,0,None,0,,445044.jpg,3.7,71,34,0,206,FALSE,0,0,Kulusevski,0,654,291,FALSE,None,27,1.02,i,18,6,01/07/2023,733,31,19,117,0,0,0,0,0,18,Kulusevski,3
